CLUSTER_COUNT	STATUS	CLUSTER_SIZE	DATASET	RESOURCE_URI	CLUSTER_ID	ILN_GROUP	RESOURCE_URI_NEW
811	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20628	PHa64bb9041eca35f	1	http://www.vondel.humanities.uva.nl/ecartico/persons/20628
811	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26402152p1	PHa64bb9041eca35f	1	https://archief.amsterdam/indexen/deeds/a278c1cb-b5cc-4e0a-97fd-ed5007102881?person=961f6b18-add9-53f7-e053-b784100aa83b
812	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20629	PH6ab741f0d769609	1	http://www.vondel.humanities.uva.nl/ecartico/persons/20629
812	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26402152p2	PH6ab741f0d769609	1	https://archief.amsterdam/indexen/deeds/a278c1cb-b5cc-4e0a-97fd-ed5007102881?person=961f6b18-adda-53f7-e053-b784100aa83b
813	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20827	PH07e06d0a7bd6115	1	http://www.vondel.humanities.uva.nl/ecartico/persons/20827
813	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26395346p1	PH07e06d0a7bd6115	1	https://archief.amsterdam/indexen/deeds/45d957fd-1544-4852-b577-af15063e9f81?person=961f6b1e-bad4-53f7-e053-b784100aa83b
814	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20828	PH92509a8ea613f68	1	http://www.vondel.humanities.uva.nl/ecartico/persons/20828
814	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26395346p2	PH92509a8ea613f68	1	https://archief.amsterdam/indexen/deeds/45d957fd-1544-4852-b577-af15063e9f81?person=961f6b1e-bad5-53f7-e053-b784100aa83b
815	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20829	PHc1b1498177a326a	1	http://www.vondel.humanities.uva.nl/ecartico/persons/20829
815	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26393217p2	PHc1b1498177a326a	1	https://archief.amsterdam/indexen/deeds/e4b02754-4b5a-4897-8275-4ac434c2c620?person=961f6b20-3daa-53f7-e053-b784100aa83b
816	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20875	PH1a7d6420970ea2f	1	http://www.vondel.humanities.uva.nl/ecartico/persons/20875
816	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26358154p1	PH1a7d6420970ea2f	1	https://archief.amsterdam/indexen/deeds/7c7b57fc-1d0c-4aba-8b45-851a4962d85e?person=961f6b1b-9474-53f7-e053-b784100aa83b
817	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21051	PH1c526807fc42f1e	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21051
817	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26391328p1	PH1c526807fc42f1e	1	https://archief.amsterdam/indexen/deeds/86d96332-da1f-46c8-8b5b-05f0a5fc1266?person=961f6b21-c0dc-53f7-e053-b784100aa83b
818	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21090	PH6a1b47f86151bd9	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21090
818	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26386066p1	PH6a1b47f86151bd9	1	https://archief.amsterdam/indexen/deeds/6f0c3346-2be9-4147-a8a0-f408ae64982c?person=961f6b1e-b394-53f7-e053-b784100aa83b
819	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21091	PH01ca6872729e896	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21091
819	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26386066p2	PH01ca6872729e896	1	https://archief.amsterdam/indexen/deeds/6f0c3346-2be9-4147-a8a0-f408ae64982c?person=961f6b1e-b395-53f7-e053-b784100aa83b
820	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21215	PH78aa880da086dab	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21215
820	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26380950p2	PH78aa880da086dab	1	https://archief.amsterdam/indexen/deeds/aff3179a-5efa-4ada-97a8-ebc9f616b4d0?person=961f6b15-93ce-53f7-e053-b784100aa83b
821	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21223	PH01ec7ec551ba2b8	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21223
821	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26340117p1	PH01ec7ec551ba2b8	1	https://archief.amsterdam/indexen/deeds/2ab1b6a4-4b7c-4bce-8408-b88aaac2c5fa?person=961f6b20-143c-53f7-e053-b784100aa83b
822	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21230	PH93927982805c3b2	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21230
822	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26324728p1	PH93927982805c3b2	1	https://archief.amsterdam/indexen/deeds/f7516d2d-8bbb-4656-a124-c3b878167b01?person=961f6b21-8cef-53f7-e053-b784100aa83b
823	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21231	PH4b0be07f8420c6f	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21231
823	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26324728p2	PH4b0be07f8420c6f	1	https://archief.amsterdam/indexen/deeds/f7516d2d-8bbb-4656-a124-c3b878167b01?person=961f6b21-8cf0-53f7-e053-b784100aa83b
824	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21232	PH3e12ce31a4a34b5	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21232
824	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26320905p1	PH3e12ce31a4a34b5	1	https://archief.amsterdam/indexen/deeds/25ef9823-0169-4849-83df-958e80d11b91?person=961f6b1c-fc37-53f7-e053-b784100aa83b
825	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21233	PH6ea63ae199bdfa7	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21233
825	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26320905p2	PH6ea63ae199bdfa7	1	https://archief.amsterdam/indexen/deeds/25ef9823-0169-4849-83df-958e80d11b91?person=961f6b1c-fc38-53f7-e053-b784100aa83b
826	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21320	PH0f0fe647cd19868	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21320
826	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26399374p1	PH0f0fe647cd19868	1	https://archief.amsterdam/indexen/deeds/92ec5516-eee0-434d-a2f6-e2fcf23a6408?person=961f6b1b-b4a6-53f7-e053-b784100aa83b
827	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21322	PH01ea42343c9021a	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21322
827	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26399374p2	PH01ea42343c9021a	1	https://archief.amsterdam/indexen/deeds/92ec5516-eee0-434d-a2f6-e2fcf23a6408?person=961f6b1b-b4a7-53f7-e053-b784100aa83b
828	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21383	PH75068e12246966d	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21383
828	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26386141p1	PH75068e12246966d	1	https://archief.amsterdam/indexen/deeds/2234d8f7-f777-4a5d-a3bf-4d2b87b7cb70?person=961f6b17-1c69-53f7-e053-b784100aa83b
829	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21384	PH56b4b454ecbfa5a	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21384
829	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26386141p2	PH56b4b454ecbfa5a	1	https://archief.amsterdam/indexen/deeds/2234d8f7-f777-4a5d-a3bf-4d2b87b7cb70?person=961f6b17-1c6a-53f7-e053-b784100aa83b
830	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21503	PH074aa90cc609e2b	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21503
830	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26372981p1	PH074aa90cc609e2b	1	https://archief.amsterdam/indexen/deeds/bf7ed54c-13eb-4ff3-8986-13d88bf29f4c?person=961f6b17-1223-53f7-e053-b784100aa83b
831	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21504	PH707c54d1548269b	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21504
831	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26372981p2	PH707c54d1548269b	1	https://archief.amsterdam/indexen/deeds/bf7ed54c-13eb-4ff3-8986-13d88bf29f4c?person=961f6b17-1224-53f7-e053-b784100aa83b
832	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21523	PH5d4d7a22a6a98c4	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21523
832	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26348331p1	PH5d4d7a22a6a98c4	1	https://archief.amsterdam/indexen/deeds/11ea286d-4cd6-46de-a25e-879c6ed264e5?person=961f6b16-fee9-53f7-e053-b784100aa83b
833	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21524	PH0e7ba3a6a0d99fc	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21524
833	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26348331p2	PH0e7ba3a6a0d99fc	1	https://archief.amsterdam/indexen/deeds/11ea286d-4cd6-46de-a25e-879c6ed264e5?person=961f6b16-feea-53f7-e053-b784100aa83b
834	B	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24340716p1	PH0d5f8f99cfee709	1	https://archief.amsterdam/indexen/deeds/d3804a7b-21ec-4b0e-88d0-c86c267a48bb?person=961f6afc-653c-53f7-e053-b784100aa83b
834	B	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24553120p1	PH0d5f8f99cfee709	1	https://archief.amsterdam/indexen/deeds/406e3ab8-fc1a-48fd-a1a7-8732143ec300?person=961f6ad0-8771-53f7-e053-b784100aa83b
834	B	5	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24674723p1	PH0d5f8f99cfee709	1	https://archief.amsterdam/indexen/deeds/3f7a3742-2088-468b-8aa5-796d5dc731bb?person=961f6ae7-7251-53f7-e053-b784100aa83b
834	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/17194	PH0d5f8f99cfee709	 	http://www.vondel.humanities.uva.nl/ecartico/persons/17194
834	B	5	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21534	PH0d5f8f99cfee709	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21534
835	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21699	PH4b0dabbcd2df62d	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21699
835	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26392328p1	PH4b0dabbcd2df62d	1	https://archief.amsterdam/indexen/deeds/4d876efc-d470-4c76-b7e2-53979fbfeff3?person=961f6b21-c1a4-53f7-e053-b784100aa83b
836	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21791	PH1b4ac6d492f8a95	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21791
836	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26327049p1	PH1b4ac6d492f8a95	1	https://archief.amsterdam/indexen/deeds/f4ca2e10-3697-4969-a725-b387fe418ac6?person=961f6b23-135b-53f7-e053-b784100aa83b
837	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21792	PH4b6c87c38746931	1	http://www.vondel.humanities.uva.nl/ecartico/persons/21792
837	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26327049p2	PH4b6c87c38746931	1	https://archief.amsterdam/indexen/deeds/f4ca2e10-3697-4969-a725-b387fe418ac6?person=961f6b23-135c-53f7-e053-b784100aa83b
838	B	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/20242	PH4699167a14643a8	 	http://www.vondel.humanities.uva.nl/ecartico/persons/20242
838	B	8	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21814	PH4699167a14643a8	 	http://www.vondel.humanities.uva.nl/ecartico/persons/21814
838	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26331987p2	PH4699167a14643a8	 	https://archief.amsterdam/indexen/deeds/04ab7d2b-c66e-4372-88fd-0d550b5069c2?person=961f6b20-0de3-53f7-e053-b784100aa83b
838	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26351130p2	PH4699167a14643a8	 	https://archief.amsterdam/indexen/deeds/321fe400-2b0f-4d6b-aaf4-ac258d230e5c?person=961f6b15-7c81-53f7-e053-b784100aa83b
838	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26356635p2	PH4699167a14643a8	 	https://archief.amsterdam/indexen/deeds/7ede4437-85bd-43a3-940e-cf2e1faa1add?person=961f6b1d-1813-53f7-e053-b784100aa83b
838	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26364499p2	PH4699167a14643a8	 	https://archief.amsterdam/indexen/deeds/bbccb7ab-1755-4e6d-9168-e7830ebed9ac?person=961f6b23-3093-53f7-e053-b784100aa83b
838	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26366353p2	PH4699167a14643a8	1	https://archief.amsterdam/indexen/deeds/a5e317de-a044-48fd-ab3b-1689825a04a7?person=961f6b1a-1630-53f7-e053-b784100aa83b
838	B	8	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26366386p2	PH4699167a14643a8	1	https://archief.amsterdam/indexen/deeds/285d7ee0-594c-42c9-869f-9bcf89cf9d5e?person=961f6b1e-a439-53f7-e053-b784100aa83b
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24459952p1	PH083c185012bdd4c	1	https://archief.amsterdam/indexen/deeds/bf15730a-5189-40ec-8441-c3aa879766bf?person=961f6adf-0ffd-53f7-e053-b784100aa83b
839	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/17245	PH083c185012bdd4c	 	http://www.vondel.humanities.uva.nl/ecartico/persons/17245
839	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/21861	PH083c185012bdd4c	 	http://www.vondel.humanities.uva.nl/ecartico/persons/21861
839	B	10	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22110	PH083c185012bdd4c	 	http://www.vondel.humanities.uva.nl/ecartico/persons/22110
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26332150p3	PH083c185012bdd4c	1	https://archief.amsterdam/indexen/deeds/061342b0-a725-4318-b5d4-83d4f4848681?person=961f6b15-6db8-53f7-e053-b784100aa83b
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26364294p2	PH083c185012bdd4c		https://archief.amsterdam/indexen/deeds/80c35d09-07ec-4e84-a87c-d103afd1310e?person=961f6b1b-9941-53f7-e053-b784100aa83b
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26364784p2	PH083c185012bdd4c		https://archief.amsterdam/indexen/deeds/a5cc4885-9551-4d4e-ba89-60380360ed90?person=961f6b1b-99a3-53f7-e053-b784100aa83b
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26365045p2	PH083c185012bdd4c		https://archief.amsterdam/indexen/deeds/f0a26ddc-8766-46de-9155-b61270a3531e?person=961f6b1d-1ea5-53f7-e053-b784100aa83b
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26368492p4	PH083c185012bdd4c	 	https://archief.amsterdam/indexen/deeds/15931a0a-266a-4ccb-a9cb-e156cd80ba49?person=961f6b18-9394-53f7-e053-b784100aa83b
839	B	10	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26391393p2	PH083c185012bdd4c	 	https://archief.amsterdam/indexen/deeds/3b5e9704-abd6-42cc-a306-2bf789561f8b?person=961f6b1a-29c0-53f7-e053-b784100aa83b
840	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22017	PH1c15c6d1b425de9	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22017
840	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26396942p2	PH1c15c6d1b425de9	1	https://archief.amsterdam/indexen/deeds/5876a2c3-3792-418b-9588-262ca9fac19c?person=961f6b18-a9c8-53f7-e053-b784100aa83b
841	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22032	PH5a9c4b3e0b5f76c	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22032
841	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26402952p1	PH5a9c4b3e0b5f76c	1	https://archief.amsterdam/indexen/deeds/bc7c774b-49ff-4fcd-be98-a3e0f7612093?person=961f6b18-ae79-53f7-e053-b784100aa83b
842	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22097	PH62830ed3f3c4b8f	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22097
842	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26318379p2	PH62830ed3f3c4b8f	1	https://archief.amsterdam/indexen/deeds/b6626333-3f49-4e8f-b098-ae4072c9a707?person=961f6b23-0c98-53f7-e053-b784100aa83b
843	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22308	PHb4c9fee691a09cf	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22308
843	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26327088p1	PHb4c9fee691a09cf	1	https://archief.amsterdam/indexen/deeds/8c524133-ce3b-4b5f-9818-5fc360c86e02?person=961f6b21-8ec7-53f7-e053-b784100aa83b
844	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22407	PH6684f021b968529	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22407
844	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26325643p1	PH6684f021b968529	1	https://archief.amsterdam/indexen/deeds/82c53139-13b4-4b1e-8784-9fa3fdff189f?person=961f6b19-f66a-53f7-e053-b784100aa83b
845	G	2	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/	http://goldenagents.org/uva/SAA/person/IndexOpDoopregister/saaId24700147p2	PH1010c3af0c3ecf0	1	https://archief.amsterdam/indexen/deeds/c526c6f6-fb60-4a1f-822c-3f1c2baf2cca?person=961f6b05-6682-53f7-e053-b784100aa83b
845	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22450	PH1010c3af0c3ecf0	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22450
846	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22472	PH90e22ce08c7c721	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22472
846	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26325709p1	PH90e22ce08c7c721	1	https://archief.amsterdam/indexen/deeds/95d1ae89-e341-4e6b-9423-ee0ac7c42357?person=961f6b23-124f-53f7-e053-b784100aa83b
847	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22473	PH3819d3b5042010a	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22473
847	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26325709p2	PH3819d3b5042010a	1	https://archief.amsterdam/indexen/deeds/95d1ae89-e341-4e6b-9423-ee0ac7c42357?person=961f6b23-1250-53f7-e053-b784100aa83b
848	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22493	PH4d7828686294cff	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22493
848	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26397264p1	PH4d7828686294cff	1	https://archief.amsterdam/indexen/deeds/11676a37-1e88-4a32-9fdd-f216304461f0?person=961f6b1b-b300-53f7-e053-b784100aa83b
849	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22628	PHb0a9933e8c02183	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22628
849	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26338123p1	PHb0a9933e8c02183	1	https://archief.amsterdam/indexen/deeds/439fb241-09a7-43b1-baa3-b6a6f506ceef?person=961f6b1a-002a-53f7-e053-b784100aa83b
850	G	2	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22629	PHb6c138a14d4e0ed	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22629
850	G	2	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/	http://goldenagents.org/uva/SAA/person/IndexOpOndertrouwregister/saaId26338123p2	PHb6c138a14d4e0ed	1	https://archief.amsterdam/indexen/deeds/439fb241-09a7-43b1-baa3-b6a6f506ceef?person=961f6b1a-002b-53f7-e053-b784100aa83b
851	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/22667	PH8247e19cb6d5c70	1	http://www.vondel.humanities.uva.nl/ecartico/persons/22667
851	B	4	http://www.vondel.humanities.uva.nl/ecartico/persons/	http://www.vondel.humanities.uva.nl/ecartico/persons/24645	PH8247e19cb6d5c70	 	http://www.vondel.humanities.uva.nl/ecartico/persons/24645
